# Name, date, frequency, T_b_10, err_Tb, Doppler factor, Speed, error Speed, Lorentz factor , Viewing angle 
J1356-1101,2018-12-04,2252.0,2.0247135069004156,0.006737735461213558,0.4049427013800831,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2018-12-04,8652.0,4.621136812037342,0.016147197585016405,0.9242273624074684,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2019-02-10,4344.0,2.153935105884349,0.005404428349908608,0.4307870211768698,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2019-02-10,7624.0,1.2313921454461323,0.0066389107379828645,0.24627842908922645,1.8716452333476898,4.050180327212151,-,-
J1356+2918,1996-12-19,4915.49,0.4305553396624932,0.0027506466206131154,0.08611106793249865,10.73568487675967,10.73568487675967,-,-
J1357-1744,1996-06-05,4915.99,8.264663510344636,0.022930197378278092,1.6529327020689273,10.586426512400005,10.586426512400005,35.03004468211724,10.539135944316854
J1357-1744,1997-07-02,2269.474375,52.59900827753173,0.09165784219123102,10.519801655506347,10.586426512400005,10.586426512400005,10.63416690259217,5.454386410445863
J1357-1744,1997-07-02,8339.474375,4.534386017463342,0.0027952309338774178,0.9068772034926684,10.586426512400005,10.586426512400005,-,-
J1357-1744,2013-04-22,4359.96875,0.072914543154135,0.0010490945158924923,0.014582908630827,10.586426512400005,10.586426512400005,-,-
J1357-1744,2018-01-18,2252.0,11.20418595522972,0.023319412717711215,2.240837191045944,10.586426512400005,10.586426512400005,26.35036987316744,10.335845433899449
J1357-1744,2018-01-18,8652.0,1.3840226157321422,0.0034502022288567355,0.27680452314642845,10.586426512400005,10.586426512400005,-,-
J1405+0415,1995-07-15,2266.89625,383.1388613886148,0.7407945185592761,76.62777227772297,9.712984350854041,0.574813865413303,38.93599782347621,0.18658720675053608
J1405+0415,1995-07-15,8336.89625,8.667678413185449,0.01446785589547749,1.7335356826370898,9.712984350854041,0.574813865413303,28.366076322497083,11.39940754040247
J1405+0415,1996-06-05,4915.99,96.57960085222263,0.22076619855043417,19.315920170444524,9.712984350854041,0.574813865413303,12.125925995172006,2.384801664755709
J1405+0415,1998-06-05,15331.724375,5.800823164310942,0.010776908169979173,1.1601646328621884,9.712984350854041,0.574813865413303,41.66996831162882,11.593789411540618
J1405+0415,1998-09-29,15335.474375,2.659844185795054,0.004318848805918048,0.5319688371590109,9.712984350854041,0.574813865413303,-,-
J1405+0415,1998-12-05,15335.474375,1.4060664826513842,0.001339772061703471,0.2812132965302768,9.712984350854041,0.574813865413303,-,-
J1405+0415,2009-05-13,2309.474375,35.466368799887356,0.03976376798933528,7.093273759977471,9.712984350854041,0.574813865413303,10.267233618964612,7.701110269859281
J1405+0415,2009-05-13,8646.224375,3.4175552455473683,0.006768888462552661,0.6835110491094737,9.712984350854041,0.574813865413303,-,-
J1405+0415,2010-07-15,8639.99,2.109512136209933,0.0032923284053255645,0.4219024272419866,9.712984350854041,0.574813865413303,-,-
J1405+0415,2010-12-05,8645.9275,1.5945357694171816,0.017727365006663064,0.3189071538834363,9.712984350854041,0.574813865413303,-,-
J1405+0415,2011-02-07,8354.99,3.11753776854589,0.003588654758828585,0.623507553709178,9.712984350854041,0.574813865413303,-,-
J1405+0415,2012-01-23,8354.99,3.3571806739829286,0.007846605021780518,0.6714361347965857,9.712984350854041,0.574813865413303,-,-
J1405+0415,2013-05-07,7624.0,4.007067158623633,0.006611431684264281,0.8014134317247266,9.712984350854041,0.574813865413303,-,-
J1405+0415,2013-06-22,7624.0,18.454903270812448,0.05651404067469593,3.6909806541624897,9.712984350854041,0.574813865413303,14.761036889539362,10.29329037762001
J1405+0415,2013-12-15,15351.875,15.32932584065054,0.01042895227837911,3.065865168130108,9.712984350854041,0.574813865413303,17.081898336216064,10.70686121182271
J1405+0415,2014-01-27,4344.0,3.86205264016131,0.016241002638993345,0.772410528032262,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-01-27,7624.0,5.652218507714855,0.027465092632729126,1.130443701542971,9.712984350854041,0.574813865413303,42.735417885213856,11.601905054209388
J1405+0415,2014-02-07,4344.0,3.8474184685627426,0.013775739686592497,0.7694836937125485,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-02-07,7624.0,3.098868478416487,0.01234248017928076,0.6197736956832973,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-02-17,4344.0,3.919277972062755,0.013305589112241252,0.7838555944125509,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-02-17,7624.0,3.783781887920178,0.01701880111002679,0.7567563775840357,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-02-27,15351.875,22.736452781604616,0.015035170707666912,4.547290556320923,9.712984350854041,0.574813865413303,12.757037951123273,9.668841195882473
J1405+0415,2014-05-12,15351.875,3.012892897174444,0.0035915922827714167,0.6025785794348888,9.712984350854041,0.574813865413303,-,-
J1405+0415,2014-11-10,15255.9375,3.545118223195954,0.0045668977274942015,0.7090236446391909,9.712984350854041,0.574813865413303,-,-
J1405+0415,2015-02-16,7624.0,2.6787226293185182,0.0066492461361915365,0.5357445258637037,9.712984350854041,0.574813865413303,-,-
J1405+0415,2015-05-08,15351.875,6.415079027714325,0.006636197513136135,1.2830158055428649,9.712984350854041,0.574813865413303,37.79696015364792,11.558142190728535
