# name, date, code, BW,  frequency, maj, min, PA, rms, S_VLBI, S_core, S_core/S_VLBI, S_VLBI/S_RATAN, Core Size, z, T_b 
'J0214+0157', '2018-08-29', 'sb072a1', '256.0', '4344.0', 4., 1.8, 85.4, 0.74, 0.04, 0.04, 1., 1., 0.81 , 3.28 , 1.8487121672114784
'J0214+0157', '2018-08-29', 'sb072a1', '256.0', '7624.0', 2.4, 1.1, 87.5, 0.41, 0.04, 0.03, 0.77, 0.77, 0.7 , 3.28 , 0.5599572219282175
'J0232+2317', '1996-01-02', 'BB023', '16.0', '2266.89625', 8.43, 3.73, 98.8, 1.4, 0.34, 0.29, 0.87, 0.87, 1.08 , 3.42 , 26.425668963602412
'J0232+2317', '1996-01-02', 'BB023', '16.0', '8336.89625', 2.52, 0.98, 100.5, 1.2, 0.22, 0.17, 0.79, 0.79, 0.26 , 3.42 , 19.39245614640031
'J0232+2317', '1996-03-13', 'BB023', '16.0', '2266.89625', 7.78, 3.67, 103.25, 1.42, 0.45, 0.39, 0.87, 0.87, 1.02 , 3.42 , 39.48624724704903
'J0232+2317', '1996-03-13', 'BB023', '16.0', '8336.89625', 2.15, 1., 102.25, 0.98, 0.27, 0.2, 0.74, 0.74, 0.2 , 3.42 , 37.6546190795797
'J0232+2317', '2013-08-06', 's5272a', '256.0', '7624.0', 2.14, 1.1, 95.75, 0.17, 0.23, 0.19, 0.84, 0.84, 0.31 , 3.42 , 18.621390464918917
'J0232+2317', '2017-09-18', 'uf001q', '384.0', '8652.0', 3.83, 1.68, 110.8, 0.67, 0.23, 0.23, 1., 1., 0.64 , 3.42 , 4.024997186614708
'J0232+2317', '2017-09-18', 'uf001q', '96.0', '2252.0', 14.62, 5.39, 112.6, 0.77, 0.27, 0.27, 1., 1., 3.22 , 3.42 , 2.7396373956849853
'J0232+2317', '2018-11-18', 'ug002t', '384.0', '8652.0', 2.04, 0.98, 90.06, 0.19, 0.23, 0.16, 0.68, 0.68, 0.38 , 3.42 , 8.100320256142322
'J0232+2317', '2018-11-18', 'ug002t', '96.0', '2252.0', 7.99, 3.58, 93.6, 0.54, 0.33, 0.33, 1., 1., 2.91 , 3.42 , 4.1540735667433655
'J0246+1823', '2021-01-29', 'br235n', '256.0', '4344.0', 6.99, 2.32, 98.56, 0.55, 0.22, 0.22, 1., 1., 1.07 , 3.59 , 5.694483036885914
'J0246+1823', '2021-01-29', 'br235n', '256.0', '7624.0', 3.89, 1.3, 98.5, 0.5, 0.1, 0.1, 1., 1., 0.77 , 3.59 , 1.6418607483597167
'J0257+4338', '2005-06-30', 'BP118', '32.0', '2309.474375', 7.3, 3.51, 84.44, 0.46, 0.14, 0.14, 1., 1., 1.31 , 4.06 , 9.480761658604251
'J0257+4338', '2005-06-30', 'BP118', '32.0', '8646.224375', 1.96, 0.98, 83.8, 0.5, 0.12, 0.1, 0.88, 0.88, 0.3 , 4.06 , 9.743083516430065
'J0257+4338', '2011-05-16', 'bc196q2', '128.0', '8354.99', 1.75, 1.14, 116.6, 0.16, 0.15, 0.13, 0.87, 0.87, 0.4 , 4.06 , 7.19066255648891
'J0257+4338', '2015-01-23', 'bg219h', '128.0', '2276.0', 5.18, 4.15, 99.8, 0.63, 0.23, 0.23, 1., 1., 0.87 , 4.06 , 36.66010846151708
'J0257+4338', '2015-01-23', 'bg219h', '384.0', '8652.0', 1.43, 1.18, 96.7, 0.3, 0.19, 0.18, 0.91, 0.91, 0.31 , 4.06 , 15.139806536954202
'J0257+4338', '2017-07-09', 'uf001m', '384.0', '8652.0', 1.61, 1.01, 88., 0.25, 0.3, 0.28, 0.94, 0.94, 0.28 , 4.06 , 28.71359150243033
'J0257+4338', '2017-07-09', 'uf001m', '96.0', '2252.0', 6.17, 3.83, 89.5, 0.59, 0.27, 0.27, 1., 1., 1.6 , 4.06 , 12.921021429297543
'J0257+4338', '2018-09-20', 'ug002q', '128.0', '2276.0', 6.55, 3.65, 98.94, 0.46, 0.34, 0.34, 1., 1., 0.68 , 4.06 , 87.69268065000843
'J0257+4338', '2018-09-20', 'ug002q', '384.0', '8652.0', 1.69, 0.96, 98.1, 0.25, 0.28, 0.26, 0.92, 0.92, 0.24 , 4.06 , 37.41701407751611
'J0324-2918', '2005-05-12', 'BP118', '32.0', '2309.474375', 8.49, 3.22, 91.44, 1.11, 0.2, 0.2, 1., 1., 2.17 , 4.63 , 5.512186083053649
'J0324-2918', '2005-05-12', 'BP118', '32.0', '8646.224375', 2.51, 0.95, 96.4, 1.24, 0.09, 0.09, 1., 1., 0.26 , 4.63 , 11.841151025398368
'J0324-2918', '2014-08-05', 'BG219C', '128.0', '2291.875', 17.94, 4.27, 70.2, 0.49, 0.15, 0.15, 1., 1., 3.1 , 4.63 , 2.0415174810442127
'J0324-2918', '2014-08-05', 'BG219C', '384.0', '8667.875', 5.29, 1.13, 68.44, 0.28, 0.14, 0.14, 0.97, 0.97, 0.69 , 4.63 , 2.6806215735175574
'J0324-2918', '2017-02-24', 'uf001d', '384.0', '8652.0', 2.67, 0.92, 89., 0.26, 0.19, 0.18, 0.95, 0.95, 0.29 , 4.63 , 19.928447652679992
'J0324-2918', '2017-02-24', 'uf001d', '96.0', '2252.0', 10.08, 3.45, 91., 0.72, 0.16, 0.16, 1., 1., 3.07 , 4.63 , 2.3609575558632963
'J0324-2918', '2018-01-18', 'ug002a', '384.0', '8652.0', 4.36, 1.06, 106.9, 0.32, 0.2, 0.19, 0.92, 0.92, 0.29 , 4.63 , 20.785537048982402
'J0324-2918', '2018-01-18', 'ug002a', '96.0', '2252.0', 17.83, 3.87, 107.4, 0.72, 0.17, 0.17, 1., 1., 3.17 , 4.63 , 2.268760290233124
'J0337-1204', '1997-05-07', 'BB023', '32.0', '2269.474375', 9.18, 3.72, 93.8, 1.55, 0.29, 0.29, 1., 1., 2.85 , 3.44 , 3.775761322300233
'J0337-1204', '1997-05-07', 'BB023', '32.0', '8339.474375', 2.8, 1.12, 88.75, 1.89, 0.1, 0.1, 1., 1., 0.18 , 3.44 , 23.85136576991259
'J0337-1204', '2017-09-18', 'uf001q', '384.0', '8652.0', 8.05, 2.09, 99.44, 0.65, 0.07, 0.07, 1., 1., 1.11 , 3.44 , 0.3947144498231031
'J0337-1204', '2017-09-18', 'uf001q', '96.0', '2252.0', 30.1, 6.21, 101., 1.5, 0.29, 0.28, 0.98, 0.98, 4.53 , 3.44 , 1.4808342575862163
'J0337-1204', '2018-07-21', 'bp222a2', '128.0', '2276.0', 8.89, 3.34, 95.7, 0.52, 0.3, 0.16, 0.53, 0.53, 2.56 , 3.44 , 2.50001158011863
'J0337-1204', '2018-07-21', 'bp222a2', '384.0', '8652.0', 3.18, 1.21, 79.3, 0.39, 0.1, 0.1, 1., 1., 2.38 , 3.44 , 0.13325008765633084
'J0337-1204', '2018-09-24', 'ug002r', '384.0', '8652.0', 2.98, 1.18, 86.56, 0.47, 0.04, 0.04, 1., 1., 0.89 , 3.44 , 0.34663727249271903
'J0337-1204', '2018-09-24', 'ug002r', '96.0', '2252.0', 8.95, 3.71, 94., 1.66, 0.16, 0.16, 1., 1., 2.07 , 3.44 , 3.925637162085656
'J0339-0133', '2007-03-27', 'rdv62', '32.0', '2305.49', 12.18, 5.95, 102.56, 2.17, 0.46, 0.42, 0.93, 0.93, 0.85 , 3.19 , 56.81338331264718
'J0339-0133', '2007-03-27', 'rdv62', '32.0', '8642.24', 3.69, 2.57, 78.5, 1.25, 0.13, 0.13, 1., 1., 2.24 , 3.19 , 0.17509945513705066
'J0339-0133', '2010-09-16', 'bc191m2', '128.0', '8639.99', 6.68, 1.8, 104.25, 0.66, 0.16, 0.15, 0.91, 0.91, 0.55 , 3.19 , 3.3420155265627707
'J0339-0133', '2011-01-20', 'bc196c6', '128.0', '8354.99', 2.33, 0.98, 91.44, 0.28, 0.33, 0.18, 0.54, 0.54, 0.41 , 3.19 , 7.724706280206017
'J0339-0133', '2011-12-01', 'bc196zk2', '128.0', '8354.99', 2.95, 1.23, 72.75, 0.41, 0.33, 0.22, 0.68, 0.68, 0.78 , 3.19 , 2.675974125353175
'J0339-0133', '2012-03-11', 'bc201ao', '128.0', '8354.99', 2.34, 1.02, 85.4, 0.71, 0.32, 0.22, 0.67, 0.67, 0.47 , 3.19 , 7.170322874673582
'J0339-0133', '2013-02-09', 'bp171a1', '256.0', '4159.96875', 4.51, 1.9, 88.25, 1.88, 0.32, 0.32, 1., 1., 2.71 , 3.19 , 1.2693545372818258
'J0339-0133', '2013-02-09', 'bp171a1', '256.0', '7639.96875', 2.61, 1.12, 85.4, 0.91, 0.14, 0.11, 0.78, 0.78, 0.28 , 3.19 , 12.412915389198634
'J0339-0133', '2013-02-12', 'bp171a2', '256.0', '4144.0', 3.85, 1.69, 89.9, 0.99, 0.19, 0.13, 0.7, 0.7, 0.82 , 3.19 , 5.876792322705343
'J0339-0133', '2013-02-12', 'bp171a2', '256.0', '7624.0', 2., 0.87, 90.2, 0.91, 0.15, 0.11, 0.77, 0.77, 0.37 , 3.19 , 7.221019855046085
'J0339-0133', '2014-01-04', 'bg219a', '128.0', '2276.0', 9.34, 3.97, 94.1, 1.3, 0.29, 0.26, 0.9, 0.9, 1.38 , 3.19 , 13.473571763916565
'J0339-0133', '2014-01-04', 'bg219a', '384.0', '8652.0', 2.52, 1.08, 91.6, 1.28, 0.15, 0.13, 0.88, 0.88, 0.25 , 3.19 , 13.747423001389942
'J0339-0133', '2015-08-18', 'bp192a14', '256.0', '4344.0', 4.62, 2.06, 85.9, 0.57, 0.31, 0.2, 0.65, 0.65, 0.76 , 3.19 , 9.548018203449825
'J0339-0133', '2015-08-18', 'bp192a14', '256.0', '7624.0', 2.62, 1.17, 87.56, 0.33, 0.28, 0.19, 0.69, 0.69, 0.74 , 3.19 , 3.100174134323515
'J0339-0133', '2016-01-04', 'bp192d45', '256.0', '4344.0', 4.55, 1.94, 90.75, 0.29, 0.35, 0.22, 0.61, 0.61, 0.81 , 3.19 , 9.025112512235868
'J0339-0133', '2016-01-04', 'bp192d45', '256.0', '7624.0', 2.64, 1.12, 91.3, 0.23, 0.29, 0.2, 0.69, 0.69, 0.77 , 3.19 , 2.9017778983660345
'J0339-0133', '2016-05-16', 'bp192f212', '256.0', '4344.0', 4.39, 1.86, 93.44, 0.28, 0.33, 0.21, 0.64, 0.64, 0.81 , 3.19 , 8.824265756844012
'J0339-0133', '2016-05-16', 'bp192f212', '256.0', '7624.0', 2.57, 1.16, 90.56, 0.12, 0.18, 0.12, 0.7, 0.7, 0.6 , 3.19 , 2.979466183565977
'J0339-0133', '2017-02-19', 'uf001c', '384.0', '8652.0', 2.02, 0.88, 90.44, 0.22, 0.27, 0.18, 0.65, 0.65, 0.9 , 3.19 , 1.5040225327739825
'J0339-0133', '2017-02-19', 'uf001c', '96.0', '2252.0', 7.76, 3.24, 93.25, 0.88, 0.57, 0.51, 0.89, 0.89, 3.12 , 3.19 , 5.289185275411346
'J0339-0133', '2018-07-21', 'bp222a', '128.0', '2276.0', 8.95, 3.39, 96.06, 0.53, 0.56, 0.5, 0.9, 0.9, 3.16 , 3.19 , 4.979183285860478
'J0339-0133', '2018-07-21', 'bp222a', '384.0', '8652.0', 2.29, 0.91, 95.56, 0.17, 0.28, 0.17, 0.61, 0.61, 0.94 , 3.19 , 1.3256360375646554
'J0339-0133', '2018-12-04', 'ug002u', '384.0', '8652.0', 2.16, 0.89, 87.56, 0.3, 0.23, 0.15, 0.67, 0.67, 0.99 , 3.19 , 1.0741138476836507
'J0339-0133', '2018-12-04', 'ug002u', '96.0', '2252.0', 8.71, 3.21, 91.9, 1.07, 0.45, 0.45, 1., 1., 3.13 , 3.19 , 4.656822934530313
'J0354+0441', '1995-07-15', 'BB023', '16.0', '2266.89625', 8.38, 3.74, 91.44, 1.88, 0.38, 0.38, 1., 1., 0.68 , 3.26 , 83.2573708170181
'J0354+0441', '1995-07-15', 'BB023', '16.0', '8336.89625', 2.34, 1.05, 92.44, 1.24, 0.2, 0.2, 1., 1., 0.83 , 3.26 , 2.2297299254066503
'J0354+0441', '2015-01-23', 'bg219h', '128.0', '2276.0', 9.62, 3.74, 97.7, 0.8, 0.32, 0.32, 1., 1., 0.87 , 3.26 , 42.7720381229668
'J0354+0441', '2015-01-23', 'bg219h', '384.0', '8652.0', 2.49, 1.04, 96.06, 0.33, 0.26, 0.26, 1., 1., 0.86 , 3.26 , 2.44946298929301
'J0354+0441', '2017-05-27', 'uf001i', '384.0', '8652.0', 2.15, 0.92, 91.6, 0.2, 0.32, 0.3, 0.93, 0.93, 0.71 , 3.26 , 4.128605704768252
'J0354+0441', '2017-05-27', 'uf001i', '96.0', '2252.0', 8.46, 3.51, 92.75, 0.59, 0.34, 0.34, 1., 1., 1.55 , 3.26 , 14.451018974440473
'J0354+0441', '2018-07-05', 'ug002l', '384.0', '8652.0', 2.03, 0.87, 92.2, 0.23, 0.29, 0.29, 1., 1., 0.71 , 3.26 , 3.99842680834078
'J0354+0441', '2018-07-05', 'ug002l', '96.0', '2252.0', 8.07, 3.29, 94.5, 0.68, 0.44, 0.44, 1., 1., 1.58 , 3.26 , 18.04124388432822
'J0424+0805', '2005-07-20', 'BK124', '32.0', '2309.474375', 8.35, 3.41, 92.5, 0.8, 0.21, 0.21, 1., 1., 1.57 , 3.09 , 7.964445827341899
'J0424+0805', '2005-07-20', 'BK124', '32.0', '8646.224375', 2.17, 0.91, 90.5, 0.72, 0.33, 0.33, 1., 1., 0.15 , 3.09 , 102.79708678969794
'J0424+0805', '2014-08-05', 'BG219C', '128.0', '2291.875', 10.62, 4.82, 72.56, 0.63, 0.3, 0.3, 1., 1., 1.18 , 3.09 , 20.10589026000845
'J0424+0805', '2014-08-05', 'BG219C', '384.0', '8667.875', 3.01, 1.32, 69.6, 0.32, 0.21, 0.21, 1., 1., 0.35 , 3.09 , 11.45187582363004
'J0424+0805', '2015-10-07', 'bp192b3', '256.0', '4344.0', 4.53, 1.86, 95.94, 0.2, 0.22, 0.22, 1., 1., 0.42 , 3.09 , 32.12150780803368
'J0424+0805', '2015-10-07', 'bp192b3', '256.0', '7624.0', 2.61, 1.06, 96.9, 0.24, 0.2, 0.2, 1., 1., 0.45 , 3.09 , 8.315347720836009
'J0424+0805', '2016-05-19', 'bp192f4', '256.0', '4344.0', 4.35, 1.77, 88.2, 0.24, 0.23, 0.23, 1., 1., 0.47 , 3.09 , 27.207183901133725
'J0424+0805', '2016-05-19', 'bp192f4', '256.0', '7624.0', 2.5, 1.01, 88.75, 0.23, 0.18, 0.18, 1., 1., 0.33 , 3.09 , 13.655614921143973
'J0424+0805', '2017-06-15', 'uf001l', '384.0', '8652.0', 2.12, 0.92, 92., 0.27, 0.17, 0.17, 1., 1., 0.44 , 3.09 , 5.941726672361875
'J0424+0805', '2017-06-15', 'uf001l', '96.0', '2252.0', 8.27, 3.45, 92.56, 0.67, 0.38, 0.38, 1., 1., 1.33 , 3.09 , 20.906197191407646
'J0424+0805', '2018-08-31', 'bp222d', '128.0', '2276.0', 16.73, 3.68, 107.25, 0.46, 0.28, 0.28, 1., 1., 0.86 , 3.09 , 35.529181311055915
'J0424+0805', '2018-08-31', 'bp222d', '384.0', '8652.0', 4.14, 0.98, 107.3, 0.2, 0.17, 0.17, 1., 1., 0.41 , 3.09 , 7.0930916810526625
'J0424+0805', '2018-09-02', 'ug002p', '128.0', '2276.0', 7.68, 3.52, 94.44, 0.64, 0.25, 0.25, 1., 1., 0.64 , 3.09 , 58.06538788513905
'J0424+0805', '2018-09-02', 'ug002p', '384.0', '8652.0', 1.97, 0.93, 91.06, 0.27, 0.15, 0.15, 1., 1., 0.39 , 3.09 , 6.606265268229973
'J0428+1732', '1996-01-02', 'BB023', '16.0', '2266.89625', 8.97, 3.75, 99.1, 1.42, 0.29, 0.29, 1., 1., 0.57 , 3.32 , 92.80660389305525
'J0428+1732', '1996-01-02', 'BB023', '16.0', '8336.89625', 2.67, 0.99, 100.75, 1.26, 0.16, 0.16, 1., 1., 0.31 , 3.32 , 13.145125423465608
'J0428+1732', '1996-03-13', 'BB023', '16.0', '2266.89625', 8.12, 3.58, 95.1, 1.22, 0.35, 0.35, 1., 1., 0.44 , 3.32 , 186.08739078232165
'J0428+1732', '1996-03-13', 'BB023', '16.0', '8336.89625', 2.22, 0.98, 94.5, 0.91, 0.18, 0.18, 1., 1., 0.19 , 3.32 , 37.35383938332713
'J0428+1732', '2017-01-21', 'uf001b', '384.0', '8652.0', 2.12, 0.88, 90.3, 0.27, 0.14, 0.14, 1., 1., 0.2 , 3.32 , 25.64383355085134
'J0428+1732', '2017-01-21', 'uf001b', '96.0', '2252.0', 8.09, 3.49, 90.06, 0.48, 0.21, 0.21, 1., 1., 0.44 , 3.32 , 115.43666754981562
'J0428+1732', '2018-12-04', 'ug002u', '384.0', '8652.0', 2.03, 0.95, 90.9, 0.16, 0.17, 0.15, 0.9, 0.9, 0.16 , 3.32 , 41.40988492397966
'J0428+1732', '2018-12-04', 'ug002u', '96.0', '2252.0', 8.3, 3.56, 93.7, 0.41, 0.21, 0.21, 1., 1., 0.83 , 3.32 , 32.52475578204958
'J0525-3343', '2016-05-15', 'bp192f1', '256.0', '4344.0', 5.56, 2.04, 93.6, 0.41, 0.06, 0.06, 1., 1., 1.27 , 4.41 , 1.263161590143141
'J0525-3343', '2016-05-15', 'bp192f1', '256.0', '7624.0', 3.25, 1.19, 93.6, 0.33, 0.04, 0.04, 1., 1., 0.37 , 4.41 , 3.1563926680250285
'J0539-2839', '1996-06-05', 'BH019', '64.0', '4915.99', 4.11, 1.54, 88.56, 1.24, 0.4, 0.4, 1., 1., 0.84 , 3.1 , 11.655639902508957
'J0539-2839', '1997-08-27', 'BB023', '32.0', '2269.474375', 9.99, 3.55, 91.56, 1.66, 0.61, 0.55, 0.89, 0.89, 1.37 , 3.1 , 28.333209107639135
'J0539-2839', '1997-08-27', 'BB023', '32.0', '8339.474375', 2.78, 0.95, 92.4, 1.11, 0.87, 0.87, 1., 1., 0.39 , 3.1 , 41.37118069903587
'J0539-2839', '1998-09-29', 'BG077', '64.0', '15335.474375', 1.21, 0.53, 88.4, 0.5, 0.82, 0.82, 1., 1., 0.17 , 3.1 , 59.57435915613441
'J0539-2839', '1998-12-05', 'BG077', '64.0', '15335.474375', 1.36, 0.56, 83.94, 0.4, 0.76, 0.76, 1., 1., 0.22 , 3.1 , 34.858643278250455
'J0539-2839', '2001-04-09', 'RDV27', '32.0', '2302.474375', 7.95, 3.04, 96.1, 1.23, 1.02, 0.96, 0.94, 0.94, 0.95 , 3.1 , 100.48808221082669
'J0539-2839', '2001-04-09', 'RDV27', '32.0', '8646.224375', 2.19, 0.85, 97.06, 0.93, 0.91, 0.91, 1., 1., 0.34 , 3.1 , 53.14759506473958
'J0539-2839', '2003-09-17', 'RDV41', '32.0', '2309.474375', 13.61, 3.32, 92., 1.01, 0.8, 0.73, 0.92, 0.92, 1.01 , 3.1 , 67.13392548658251
'J0539-2839', '2003-09-17', 'RDV41', '32.0', '8646.224375', 3.54, 0.91, 92.4, 0.73, 0.44, 0.35, 0.8, 0.8, 0.32 , 3.1 , 22.752241946893736
'J0539-2839', '2004-04-30', 'BP110', '32.0', '2309.474375', 18.27, 4.03, 103.4, 2.4, 0.54, 0.52, 0.97, 0.97, 2.94 , 3.1 , 5.686594599472672
'J0539-2839', '2004-04-30', 'BP110', '32.0', '8646.224375', 2.48, 0.94, 87.8, 1.75, 0.4, 0.4, 1., 1., 0.47 , 3.1 , 12.156896214349347
'J0539-2839', '2004-05-08', 'BP110', '32.0', '2309.474375', 8.68, 3.18, 89.44, 2.57, 0.52, 0.52, 1., 1., 0.85 , 3.1 , 67.5199289677136
'J0539-2839', '2004-05-08', 'BP110', '32.0', '8646.224375', 2.33, 0.88, 87., 1.74, 0.42, 0.42, 1., 1., 0.39 , 3.1 , 18.86883688669202
'J0539-2839', '2007-08-01', 'rdv65', '32.0', '8642.24', 5.12, 1.23, 96.3, 1.69, 1.22, 1.22, 1., 1., 0.19 , 3.1 , 228.30113545823536
'J0539-2839', '2009-05-13', 'RDV75', '32.0', '2309.474375', 6.23, 2.84, 119.75, 1.86, 1.16, 1.12, 0.96, 0.96, 1.12 , 3.1 , 83.71034842427161
'J0539-2839', '2009-05-13', 'RDV75', '32.0', '8646.224375', 1.87, 0.84, 112.94, 1.33, 1.12, 1.12, 1., 1., 0.38 , 3.1 , 52.76198336570764
'J0539-2839', '2009-07-29', 'rdv76', '32.0', '2305.49', 8.92, 3.24, 93.06, 1.8, 1.47, 1.43, 0.97, 0.97, 1.26 , 3.1 , 85.24855247899671
'J0539-2839', '2009-07-29', 'rdv76', '32.0', '8642.24', 2.36, 0.87, 92.5, 1.42, 1.31, 1.31, 1., 1., 0.49 , 3.1 , 36.9252139555294
'J0539-2839', '2010-06-23', 'RDV79', '32.0', '2309.45875', 9.97, 3.73, 97.7, 0.94, 1.45, 1.39, 0.96, 0.96, 0.87 , 3.1 , 174.41138352176495
'J0539-2839', '2010-06-23', 'RDV79', '32.0', '8646.20875', 2.57, 1.01, 96., 0.94, 1.01, 0.82, 0.81, 0.81, 0.37 , 3.1 , 39.411996594393734
'J0539-2839', '2010-08-11', 'bc191e2', '128.0', '8639.99', 2.72, 0.94, 81.8, 0.68, 0.84, 0.84, 1., 1., 0.46 , 3.1 , 26.905834559092757
'J0539-2839', '2010-10-13', 'RDV82', '32.0', '2309.45875', 6.48, 3.18, 86.1, 1.18, 1.42, 1.36, 0.96, 0.96, 0.91 , 3.1 , 155.5726905056689
'J0539-2839', '2010-10-13', 'RDV82', '32.0', '8646.20875', 2.63, 1.03, 99.25, 1.05, 0.92, 0.92, 1., 1., 0.56 , 3.1 , 19.58912281257432
'J0539-2839', '2010-12-26', 's3111b', '128.0', '8645.9275', 2.31, 0.91, 84.1, 1.13, 0.79, 0.76, 0.97, 0.97, 0.61 , 3.1 , 13.628300711224162
'J0539-2839', '2011-01-13', 'bc196a5', '128.0', '8354.99', 2.5, 0.95, 82., 0.33, 1.08, 1.05, 0.97, 0.97, 0.72 , 3.1 , 14.33199744727955
'J0539-2839', '2011-06-28', 'RDV87', '32.0', '2309.474375', 6.91, 3., 80.8, 1.08, 1.13, 1.07, 0.95, 0.95, 0.86 , 3.1 , 135.21488197389084
'J0539-2839', '2011-06-28', 'RDV87', '32.0', '8646.224375', 1.95, 0.84, 86.06, 1.26, 0.92, 0.92, 1., 1., 0.76 , 3.1 , 10.51913551729708
'J0539-2839', '2013-01-09', 'RDV97', '32.0', '2309.474375', 7.1, 3.42, 74.3, 0.94, 0.93, 0.88, 0.94, 0.94, 1.14 , 3.1 , 62.95441254067363
'J0539-2839', '2013-01-09', 'RDV97', '32.0', '8646.224375', 2.21, 1.04, 89.44, 1.18, 0.73, 0.6, 0.82, 0.82, 0.31 , 3.1 , 42.436104246266034
'J0539-2839', '2014-01-04', 'bg219a', '128.0', '2276.0', 15.91, 3.89, 87.3, 1.64, 0.77, 0.77, 1., 1., 1.07 , 3.1 , 65.7359641559781
'J0539-2839', '2014-01-04', 'bg219a', '384.0', '8652.0', 4.1, 1.03, 85.5, 0.91, 0.89, 0.83, 0.93, 0.93, 0.27 , 3.1 , 75.08413437129992
'J0539-2839', '2014-06-09', 'bg219d', '128.0', '2276.0', 16.67, 4.14, 83.44, 2.23, 1.13, 1.13, 1., 1., 1.75 , 3.1 , 35.66787577308467
'J0539-2839', '2014-06-09', 'bg219d', '384.0', '8652.0', 4.35, 1.08, 82.8, 2.06, 1.43, 1.43, 1., 1., 0.57 , 3.1 , 29.371951973281178
'J0539-2839', '2014-08-05', 'BG219C', '128.0', '2291.875', 24.6, 4.44, 63.8, 2.19, 0.87, 0.87, 1., 1., 3. , 3.1 , 9.219524994736444
'J0539-2839', '2014-08-05', 'BG219C', '384.0', '8667.875', 6.54, 1.18, 63.7, 1.18, 1.33, 1.29, 0.97, 0.97, 0.53 , 3.1 , 30.513711862740642
'J0539-2839', '2014-12-20', 'BG219F', '128.0', '2291.875', 8.92, 3.38, 101.8, 1.74, 1.19, 1.19, 1., 1., 1.64 , 3.1 , 42.05440379179497
'J0539-2839', '2014-12-20', 'BG219F', '384.0', '8667.875', 2.37, 0.91, 101.5, 1.19, 1.38, 1.38, 1., 1., 0.31 , 3.1 , 98.31090751622062
'J0539-2839', '2015-01-23', 'bg219h', '128.0', '2276.0', 8.64, 2.91, 86.56, 2.34, 1.27, 1.27, 1., 1., 1.63 , 3.1 , 46.22393210120646
'J0539-2839', '2015-01-23', 'bg219h', '384.0', '8652.0', 2.44, 0.85, 85.75, 2., 1.42, 1.34, 0.94, 0.94, 0.16 , 3.1 , 360.43241527169914
'J0539-2839', '2015-03-17', 'BG219I', '128.0', '2291.875', 11.12, 3.77, 85.8, 1.11, 1.38, 1.31, 0.95, 0.95, 1.85 , 3.1 , 36.47630800068628
'J0539-2839', '2015-03-17', 'BG219I', '384.0', '8667.875', 3.03, 1.02, 84.3, 0.78, 1.63, 1.53, 0.94, 0.94, 0.36 , 3.1 , 79.430251516201
'J0539-2839', '2015-10-07', 'bp192b3', '256.0', '4344.0', 4.89, 1.82, 93.06, 0.79, 1.17, 1.12, 0.95, 0.95, 0.92 , 3.1 , 34.60906120038579
'J0539-2839', '2015-10-07', 'bp192b3', '256.0', '7624.0', 2.89, 1.06, 94.9, 1.34, 1.18, 1.14, 0.96, 0.96, 0.38 , 3.1 , 66.05998064532567
'J0539-2839', '2016-03-22', 'bs250c', '128.0', '2276.0', 6.8, 2.66, 87.06, 4.59, 1.49, 1.49, 1., 1., 0.82 , 3.1 , 215.0654058005975
'J0539-2839', '2016-03-22', 'bs250c', '384.0', '8652.0', 2.32, 0.87, 88.25, 1.07, 1.1, 1.1, 1., 1., 0.37 , 3.1 , 54.4715557463922
'J0539-2839', '2016-04-19', 'rv117', '32.0', '2305.25', 6.37, 2.28, 59.03, 1.48, 1.16, 1.16, 1., 1., 1.41 , 3.1 , 54.6340028640639
'J0539-2839', '2016-04-19', 'rv117', '32.0', '8635.75', 1.96, 1., 75.6, 2.16, 1.17, 1.11, 0.94, 0.94, 0.33 , 3.1 , 67.06822666232907
'J0539-2839', '2016-06-28', 's7104a1', '256.0', '7624.0', 2.63, 0.99, 96.06, 1.16, 1.11, 1.11, 1., 1., 0.32 , 3.1 , 93.72333299958699
'J0539-2839', '2017-01-21', 'uf001b12', '384.0', '8652.0', 2.29, 0.87, 90.25, 0.29, 0.57, 0.51, 0.89, 0.89, 0.52 , 3.1 , 12.827411446874589
'J0539-2839', '2017-01-21', 'uf001b12', '96.0', '2252.0', 8.7, 3.12, 92.44, 0.8, 1.37, 1.18, 0.86, 0.86, 0.92 , 3.1 , 137.299663827653
'J0539-2839', '2017-03-23', 'UF001E', '128.0', '2291.875', 9., 3.56, 90.06, 1.51, 1.25, 1.25, 1., 1., 1.54 , 3.1 , 50.346638961007464
'J0539-2839', '2017-03-23', 'UF001E', '384.0', '8667.875', 2.41, 0.98, 89.2, 0.88, 0.52, 0.47, 0.91, 0.91, 0.49 , 3.1 , 13.280703728695089
'J0539-2839', '2017-03-27', 'UF001F', '128.0', '2291.875', 8.44, 3.2, 94.9, 2.88, 1.24, 1.23, 0.99, 0.99, 1.06 , 3.1 , 104.48692415851026
'J0539-2839', '2017-03-27', 'UF001F', '384.0', '8667.875', 2.3, 0.89, 92.3, 1.21, 0.45, 0.42, 0.93, 0.93, 0.24 , 3.1 , 46.39856965655988
'J0539-2839', '2017-04-28', 'UF001G', '128.0', '2291.875', 8.71, 3.51, 80.3, 2.92, 1.27, 1.23, 0.97, 0.97, 0.99 , 3.1 , 119.9951737668277
